,filename,id,page,content_x,tag,article_id
579,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014513,23,"• Matbutiker erbjuder i allt högre grad färdiglagad mat. När Axfood köper nästan hela restaurang- och butikskonceptet Urban deli är det till följd av branschens utveckling. -Urban Deli har populära, uppskattade, färdiga måltidsrätter som går att köpa i några få butiker. Nu kommer vi att kunna erbjuda delar ",1,45
575,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014517,23,"Redan från starten var Axfood minoritetsägare i Urban Deli, som finns på fem platser i Stockholm. När restaurang- och butikskonceptet öppnade på Sveavägen utökades ägandet till 50 procent. Efter fredagens besked örn ännu ett storköp uppgår ägandet till 90 procent. -Vi tycker att Urban Deli är ett fantastiskt starkt varumärke och en spjutspets inom innovation, nya trender och måltidslösningar, säger han. I Urban Delis koncept ingår mat¬ ",1,45
580,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014522,23,- Inte ännu i alla fall. Han fortsätter:,1,45
577,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014521,23,"butik, saluhall, bar och restaurang. Det finns inga närliggande planer på att öppna restaurang- och bardelar på exempelvis Hemköp, enligt Klas Balkow. ",1,45
582,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014527,23,"Någon kraftfull expansion av nya Urban Deli-koncept finns inte med i planeringen, men lanseringar i mindre skala kan bli aktuellt. -Några fler enheter kan det absolut bli och några mindre koncept i stil med det vi öppnat på Stock' ^'m Centralstation, där det går —ipa färdiga rätter att ta med sig i farten, säger Klas Balkow. ",1,45
583,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014524,23,"- Grunden är att vi vill låta Urban Deli investera ännu mer i innovation för att utveckla hållbara maträtter och måltidslösningar. Det vi lär oss genom samarbetet vill vi ta med oss till våra andra kedjor, säger Klas Balkow. ",1,45
584,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014512,23,Axfood tar ett större kliv in på marknaden för färdiga måltider genom att kraftigt öka ägandet i Urban Deli. Snart ska Hemköp börja sälja mer färdiglagat från restaurang- och butikskonceptet.,1,45
585,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014498,23,"- Nästa år kommer inflationen att bli värre, kanske upp till 7 procent. Centralbankens beslut är mer än begripligt, säger Oleg Vjugin, som är professor på Högre ekonomiska skolan i Moskva, till oberoende Vedomosti. ",1,46
586,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014503,23,"Tillväxten nästa år förväntas bli modest, mellan 1,2 och 1,7 procent. Samtidigt beslöt EU att sanktionerna mot Ryssland fortsätter. Det var väntat - allt annat hade varit en mycket stor överraskning. Flera EU-länder, bland dem Polen och de baltiska länderna krävde skärpta sanktioner efter att Ryssland har beslagtagit tre ukrainska militärfartyg i Kertj sundet. ",1,46
587,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014502,23,"min att krympa. Det var först i fjol som BNP växte igen, efter att ha krympt två år i följd. Men de sänkta oljepriserna och den låga tillväxten - under årets andra hälft växer BNP med 1,9 procent - gör att ryska regeringen har varit tvungen att ta till impopulära åtgärder. Att mervärdesskatten höjs förväntas försämra läget för företagarna. Beslutat att höja pensionsåldern är fortfarande ytterst impopulärt. Det har varit ett av de få beslut Putin fattat som har lett till att hans opinionssiffror omedelbart har dalat. ",1,46
588,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014499,23,"Varje gång den ryska ekonomin diskuteras brukar president Vladimir Putin vara noga med att påpeka att inflationen är låg. Centralbanken förväntar sig att inflationen i år ska förbli på ungefär 4 procent. Att hålla inflationen i schack är viktigt för konsumenterna, eftersom en stor del av den ryska befolkningen fortfarande lägger ner över hälften av sina inkomster på mat. Priserna har ändå höjts. Enligt den ryska statistikbyrån Rosstat höjdes priserna på matvaror i Ryssland fyra gånger snabbare än i EU under första hälften av 2018. Fyra år av internationella sanktioner och brant minskande investeringar har fått den ryska ekono¬ ",1,46
589,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014494,23,"Anna-Lena Laurén DN:S korrespondent anna-lena.lauren@dn.se • ”Vi gör det preventivt syfte, för att begränsa riskerna, i synnerhet på kort sikt. Framtiden är osäker, liksom reaktionerna på att mervärdesskatten snart ska höjas. Den höjda styrräntan ska hindra inflation”,tion”, uppger ryska centralbanken i dag, efter att man höjde styrräntan för andra gången på ett år, med 25 punkter till 7,75 procent. ",1,46
590,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014491,23,"Ryska centralbanken höjer styrräntan, ett tecken på att man är beredd på det mesta. Samtidigt meddelade Eli att sanktionerna fortsätter. ",1,46
592,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742725-ZONE1146014536,23,"Konkursbeslut Paraden Bygg AB, 5590278676, Artemisgatan 81, 115 42 Stockholm, har 2018-12-12 försatts i konkurs vid Nyköpings tingsrätt. Konkursen skall handläggas av Stockholms tingsrätt. Edgångssammanträde hålls 2019-01-29 kl. 10.30 i tingsrättens lokaler, Scheelegatan 7, 104 20 Stockholm. Borgenärerna kallas till sammanträdet genom denna kungörelse. Förvaltare är advokaten Lennart Olsson, Advokatfirman Carler, Box 7557, 103 93 Stockholm. Fortsatta kungörelser i konkursen kommer att annonseras i ett begränsat antal tidningar. Nyköpings Tingsrätt ",1,47
593,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742725-ZONE1146014534,23,Företagsannonser: Tel 08-409 345 28 eller kungorelse@dn.se,1,48
594,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742724-ZONE1146014505,23,"KirillTremasov, analytiker på LokoInvest. ",1,46
595,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742723-ZONE1146014506,23,"Det finns en insikt i dagens Ryssland att sanktionerna är här för att stanna. Vissa sektorer har dragit nytta av dem. Bojkotten mot livsmedel från väst, som Kreml införde år 2014 som svar på sanktionerna, har lett till att jordbrukssektorn växer. Ryskodlad tomat och gurka är nu billigare än importerade, efter att de stora investeringarna i växthus har börjat betala av sig, skriver den oberoende affärstidningen RBK. Under de tre senaste åren har växthusodlingen fördubblats i landet. I år är det första gången som den inhemska tomatproduktionen överskrider importen. Samtidigt fortsätter ryska centralbanken en påfallande försiktig politik. - Centralbanken har redan i några år visat att de föredrar att Veira försiktiga. De kommer alltid att gå in för konservativa lösningar när situationen är osäker, säger Kirill Tremasov, analytiker på Loko-Invest, till Vedomosti. ",1,46
597,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742724-ZONE1146014504,23,Centralbanken har redan i några år visat att de föredrar att vara försiktiga.,1,46
576,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014516,23,"av det sortimentet även i Hemköpsbutikema, säger Klas Balkow. ",1,45
578,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014525,23,Som exempel på innovationer inom mat som gjorts tillsammans med Urban Deli nämner han en öl,1,45
581,dark-10747121_part01_page023.jpg,https://datalab.kb.se/dark-10747121#1-23-ARTICLE74742726-ZONE1146014526,23,som tagits fram på gammalt bröd kallad ”bröl” - och den blödande veganska burgaren ”Juicy vegan burger”.,1,45
632,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742713-ZONE1146014845,24,"Trots en väntad vikande konjunktur spås hushållens köpvanor hålla ekonomin uppe. HUI Research spår i en ny prognos att detaljhandeln håller farten även nästa år. 1 år väntas tillväxten i handeln landa på 2,5 procent för att hålla samma fart 2019, särskilt lyft av dagligvaruhandeln. Året därpå dämpas tillväxten till 2,0 procent, spår HUI. ”1 rapporten konstateras att handelns strukturomvandling accelererar. E-handeln har nått en sådan nivå att många fysiska handlare får kämpa rejält för att försvara sina marknadsandelar”,lar”, skriver HUI. tt ",1,49
629,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742713-ZONE1146014839,24,"för första året och genomförs varje kvartal. Tanken är att det över tid ska ge en bild av utvecklingen för hot, våld och stölder i handeln. ",1,50
631,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742788-ZONE1146014815,24,"Följande gäldenärer försattes i konkurs vid Stockholms tingsrätt 2018-12-12. Edgångssammanträde hållsi tingsrätten, Scheelegatan 7, Stockholm, datum och klockslag anges nedan. Borgenärerna kallas härmed till sammanträdet. Dalsson AB i likvidation, 559030-0439, c/o likvidatorn, Box 55555, 102 04 Stockholm. Förvaltare Mikael Klerbro, Box 27707, 115 91 Stockholm. Edgångssammanträde 2019-02-05 kl. 10.00. White Hawk Distribution AB, 559027-1457, c/o Ullhag, Primusgatan 96, Stockholm. Förvaltare Bo Söder, Box 55555, 102 04 Stockholm. Edgångssammanträde 2019-01 -29 kl 9.30. Höglandstorgets Plåtslageri AB, 556338-4188, Spjutvägen 5c, Järfälla, Förvaltare Thomas Ehrner, Box 1050, 101 39 Stockholm. Edgångssammanträde 2019-02-05 kl 10.00. The Whitening Box AB, 559121-3748, c/o Farbod Benjamin shoeibi, Allmogevägen 20, Järfälla. Förvaltare Jan Flood, Box 7615, 103 94 Stockholm. Edgångssammanträde 2019-02-05 kl. 11.30. ",1,51
633,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742713-ZONE1146014842,24,"En uppsagd som får ett avgångsbidrag som plåster på såren blir oftare arbetslös en längre tid än den som aldrig fick nåt bidrag, visar en studie från Institutet för arbetsmarknadspolitisk utvärdering (Ifau). ”Bidraget verkar göra att det inte är lika viktigt att hitta ett nytt jobb snabbt. Resultaten tyder på att de som vet att de får bidraget när anställningen tar slut inte söker nya jobb lika intensivt under uppsägningstiden”,den”, skriver rapportförfattaren Josefine Andersson, tt ",1,52
634,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742713-ZONE1146014838,24,Trygghetsbarometern baseras på en webbenkät med ett slumpmässigt urval bland Svensk Handels medlemsföretag. Undersökningen görs,1,50
635,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742713-ZONE1146014840,24,"Enkäten, som riktas till butikschefer eller butiksansvariga, skickades ut i början av december och besvarades av 940 butiker. Källa: Svensk Handel ",1,50
637,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742789-ZONE1146014830,24,"Två av tre fall polisanmäls inte. - Man tycker inte att det leder någonstans. Det finns en uppgivenhet, säger Geijer. 6 procent av butikerna anger att de utsatts för hot och våld i samband med stöld, så kallade motvärnsrån (vanliga kassarån är inte med i undersökningen). Var fjärde handlare har upplevt hotfullt beteende som inte är kopplat till stöld från besökare eller kund. - Det är besvärligt eftersom det är direkt riktat mot våra medarbetare. Det är alltifrån arrogant beteende, en attityd, till trakasserier, hot eller att man blir fysiskt våldsam. 2 procent av butikerna säger sig ha haft inbrott under den senaste månaden. ",1,50
638,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742789-ZONE1146014827,24,"• Arbetsgivarorganisationen Svensk Handels trygghetsbarometer mäter hur många butiker som varit utsatta för stöld, inbrott, hot eller våld den senaste tiden. 44 procent av de tillfrågade handlarna uppger sig ha drabbats av minst en av brottstyperna under det fjärde kvartalet. - Vi ser en hög utsatthet för stöldbrott och de brott som är kopplade till hot- och våldssituationer, vilket vi tycker är extra besvärande, säger Per Geijer, säkerhetschef på Svensk Handel. Var tredje butik har enligt undersökningen haft en stöld den senaste veckan. ",1,50
639,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742789-ZONE1146014826,24,"Nästan varannan butik har utsatts för brott under det senaste kvartalet, enligt en ny undersökning. Majoriteten av stölderna polisanmäls aldrig. ",1,50
640,dark-10747121_part01_page024.jpg,https://datalab.kb.se/dark-10747121#1-24-ARTICLE74742713-ZONE1146014818,24,"De som anges nedan sattes 2018-12-12 i konkurs vid Nacka tingsrätt. Edgångssammanträde hålls 2019-01-30, på de klockslag som anges vid namnen, i tingshuset, Sicklastråket 1, Nacka. Borgenärerna kallas till resp sammanträde genom denna kungörelse. Fittja Optik AB i likvidation, 556963-9056, c/o Widenholm Advokatbyrå AB, Patrons väg4, 131 50 Saltsjö-Duvnäs, kl 11.30. Förvaltare är advokat Linda Schenholm, Advokatfirman Carler KB, Box 7557, 103 93 Stockholm, tel: 08-522 532 00. Mians Städ och Bygg AB i likvidation, 556852-5595, c/o Widenholm Advokatbyrå AB, Patrons väg 4, 131 50 Saltsjö-Duvnäs, kl 11.20. Förvaltare är Jur.kand. Louise Sjödahl, Ackordscentralen Stockholm, Strandvägen 35, 114 56 Stockholm, tel: 08-670 44 00. NBN Städ AB i likvidation, 559121-0868, c/o Widenholm Advokatbyrå AB, Patrons väg 4, 131 50 Saltsjö-Duvnäs, kl 11.10. Förvaltare är advokat Sten Sjöstedt, Walthon Advokater AB, Box 716, 114 11 Stockholm, tel: 08-501 397 00. K & S Förskolan AB i likvidation, 556935-4268, c/o Widenholm Advokatbyrå AB, Patrons väg 4, 131 50 Saltsjö-Duvnäs, kl 11.00. Förvaltare är advokat Johan Sandberg, Advokatfirman Fylgia KB, Box 55555, 102 04 Stockholm, tel: 08-442 53 00. Domestica AB i likvidation, 559022-4464, c/o Widenholm Advokatbyrå AB, Patrons väg 4, 131 50 Saltsjö-Duvnäs, kl 10.50. Förvaltare är advokat Erik Selander, Advokatfirma DLA Piper Sweden KB, Box 7315, 103 90 Stockholm, tel: 08-701 78 00. ",1,51
